ClientNum,billable,nonbillable,total,billable_ratio
CLT1044,50.5,0.0,50.5,100.0
CLT3292,282.2899999999999,0.0,282.2899999999999,100.0
CLT2514,187.05,0.0,187.05,100.0
CLT3431,56.75,0.0,56.75,100.0
CLT2279,676.35,0.0,676.35,100.0
CLT3019,16.450000000000003,0.0,16.450000000000003,100.0
CLT2412,77.75,0.0,77.75,100.0
CLT3689,22.0,0.0,22.0,100.0
CLT3571,42.65,0.0,42.65,100.0
CLT2756,2.2,0.0,2.2,100.0
CLT3557,160.15,0.0,160.15,100.0
CLT3543,46.35,0.0,46.35,100.0
CLT2991,98.75,0.0,98.75,100.0
CLT2899,25.95,0.0,25.95,0.0
CLT2966,44.25,0.0,44.25,100.0
CLT1334,10.249999999999998,0.0,10.249999999999998,100.0
CLT2815,42.0,0.0,42.0,100.0
CLT3785,21.75,0.0,21.75,100.0
CLT3315,50.8,0.0,50.8,100.0
CLT2452,18.5,0.0,18.5,100.0
CLT3692,23.400000000000002,0.0,23.400000000000002,100.0
CLT3427,89.5,0.0,89.5,100.0
CLT2790,19.0,0.0,19.0,100.0
CLT2876,108.1,0.0,108.1,100.0
CLT3684,601.5500000000002,0.0,601.5500000000002,100.0
CLT1990,25.400000000000002,0.0,25.400000000000002,100.0
CLT1313,15.5,0.0,15.5,100.0
CLT2798,4.75,0.0,4.75,100.0
CLT2120,274.62999999999994,0.0,274.62999999999994,100.0
CLT2315,6.0,0.0,6.0,100.0
CLT3709,5.5,0.0,5.5,100.0
CLT2828,33.35,0.0,33.35,100.0
CLT1826,9.25,0.0,9.25,100.0
CLT1348,11.0,0.0,11.0,100.0
CLT3465,2042.2500000000002,0.0,2042.2500000000002,100.0
CLT1686,26.45,0.0,26.45,100.0
CLT2935,104.25,0.0,104.25,100.0
CLT2787,214.0,0.0,214.0,100.0
CLT3051,54.65,0.0,54.65,100.0
CLT2409,142.5,0.0,142.5,100.0
CLT1698,10.85,0.0,10.85,100.0
CLT3158,53.25,0.0,53.25,100.0
CLT2474,151.25,0.0,151.25,100.0
CLT3895,9.25,0.0,9.25,100.0
CLT3924,54.75,0.0,54.75,100.0
CLT3033,7.75,0.0,7.75,100.0
CLT3647,30.5,0.0,30.5,100.0
CLT2377,31.15,0.0,31.15,100.0
CLT3122,45.75,0.0,45.75,100.0
CLT3103,80.0,0.0,80.0,100.0
CLT2205,1237.25,0.0,1237.25,100.0
CLT1932,4.75,0.0,4.75,100.0
CLT3475,115.5,0.0,115.5,100.0
CLT1629,19.05,0.0,19.05,100.0
CLT3164,8.45,0.0,8.45,100.0
CLT2606,27.650000000000002,0.0,27.650000000000002,100.0
CLT2049,8.65,0.0,8.65,100.0
CLT2245,73.31000000000003,0.0,73.31000000000003,100.0
CLT2343,3.75,0.0,3.75,100.0
CLT2562,7.75,0.0,7.75,100.0
CLT1548,121.75,0.0,121.75,100.0
CLT2494,53.35,0.0,53.35,100.0
CLT1796,130.5,0.0,130.5,100.0
CLT3522,12.549999999999999,0.0,12.549999999999999,100.0
CLT3691,26.7,0.0,26.7,100.0
CLT2478,16.4,0.0,16.4,100.0
CLT3581,2.0,0.0,2.0,100.0
CLT2347,114.25,0.0,114.25,100.0
CLT3615,9.850000000000001,0.0,9.850000000000001,100.0
CLT2784,36.25,0.0,36.25,100.0
CLT3071,11.75,0.0,11.75,100.0
CLT3482,53.2,0.0,53.2,100.0
CLT2241,48.699999999999996,0.0,48.699999999999996,100.0
CLT3346,116.62999999999994,0.0,116.62999999999994,100.0
CLT2258,51.5,0.0,51.5,100.0
CLT1778,6.35,0.0,6.35,100.0
CLT2200,88.0,0.0,88.0,100.0
CLT2642,67.0,0.0,67.0,100.0
CLT1757,10.0,0.0,10.0,100.0
CLT2684,46.9,0.0,46.9,100.0
CLT1795,2.75,0.0,2.75,100.0
CLT3008,6.75,0.0,6.75,100.0
CLT3265,11.85,0.0,11.85,100.0
CLT2349,62.35,0.0,62.35,100.0
CLT1992,1.25,0.0,1.25,100.0
CLT1589,9.75,0.0,9.75,100.0
CLT2225,5.25,0.0,5.25,100.0
CLT3136,5.0,0.0,5.0,100.0
CLT1995,14.15,0.0,14.15,100.0
CLT3196,6.6,0.0,6.6,100.0
CLT2123,578.9000000000004,0.0,578.9000000000004,100.0
CLT1755,8.3,0.0,8.3,100.0
CLT3047,40.25,0.0,40.25,100.0
CLT3688,47.05,0.0,47.05,100.0
CLT1042,11.75,0.0,11.75,100.0
CLT2544,137.7,0.0,137.7,100.0
CLT1898,29.750000000000004,0.0,29.750000000000004,100.0
CLT1490,1.5,0.0,1.5,100.0
CLT2449,25.05,0.0,25.05,100.0
CLT2473,12.5,0.0,12.5,100.0
CLT1146,140.11999999999995,0.0,140.11999999999995,100.0
CLT3552,114.25,0.0,114.25,100.0
CLT1282,26.25,0.0,26.25,100.0
CLT1950,1.5,0.0,1.5,100.0
CLT1285,1467.8500000000001,0.0,1467.8500000000001,100.0
CLT2608,22.950000000000003,0.0,22.950000000000003,100.0
CLT1368,22.650000000000002,0.0,22.650000000000002,100.0
CLT2714,53.5,0.0,53.5,100.0
CLT1804,51.75,0.0,51.75,100.0
CLT2306,20.85,0.0,20.85,100.0
CLT3081,19.650000000000002,0.0,19.650000000000002,100.0
CLT3575,1.75,0.0,1.75,100.0
CLT1460,11.6,0.0,11.6,100.0
CLT2600,319.75,0.0,319.75,100.0
CLT3749,0.5,0.0,0.5,100.0
CLT2330,4.15,0.0,4.15,100.0
CLT1411,55.450000000000024,0.0,55.450000000000024,100.0
CLT1619,227.55,0.0,227.55,100.0
CLT3907,3.5,0.0,3.5,100.0
CLT1381,1.8,0.0,1.8,100.0
CLT3477,146.19999999999987,0.0,146.19999999999987,100.0
CLT3738,11.85,0.0,11.85,100.0
CLT4018,51.050000000000004,0.0,51.050000000000004,100.0
CLT1501,4.75,0.0,4.75,100.0
CLT2527,26.25,0.0,26.25,100.0
CLT3529,7.449999999999999,0.0,7.449999999999999,100.0
CLT1467,79.75,0.0,79.75,100.0
CLT1764,29.350000000000005,0.0,29.350000000000005,100.0
CLT1846,15.6,0.0,15.6,100.0
CLT3697,7.25,0.0,7.25,100.0
CLT1969,238.5,0.0,238.5,100.0
CLT2467,73.46,0.0,73.46,100.0
CLT2539,12.15,0.0,12.15,100.0
CLT2777,33.35000000000001,0.0,33.35000000000001,100.0
CLT3257,14.9,0.0,14.9,100.0
CLT3499,8.0,0.0,8.0,100.0
CLT1684,11.3,0.0,11.3,100.0
CLT3500,122.0,0.0,122.0,100.0
CLT4040,61.0,0.0,61.0,100.0
CLT2615,72.72999999999999,0.0,72.72999999999999,100.0
CLT3143,191.0,0.0,191.0,100.0
CLT2771,532.25,0.0,532.25,100.0
CLT3656,20.599999999999994,0.0,20.599999999999994,100.0
CLT3212,12.55,0.0,12.55,100.0
CLT3988,4.75,0.0,4.75,100.0
CLT1803,132.89999999999998,0.0,132.89999999999998,100.0
CLT3725,37.0,0.0,37.0,100.0
CLT2054,13.75,0.0,13.75,100.0
CLT2025,5.0,0.0,5.0,100.0
CLT2840,275.25,0.0,275.25,100.0
CLT2423,547.5,0.0,547.5,100.0
CLT3197,195.5,0.0,195.5,100.0
CLT1902,59.5,0.0,59.5,100.0
CLT2087,26.5,0.0,26.5,100.0
CLT2568,32.95,0.0,32.95,100.0
CLT1997,160.9,0.0,160.9,100.0
CLT1361,18.0,0.0,18.0,100.0
CLT1153,73.25,0.0,73.25,100.0
CLT2448,60.21999999999999,0.0,60.21999999999999,100.0
CLT1414,373.25,0.0,373.25,100.0
CLT2059,14.55,0.0,14.55,100.0
CLT2173,313.5,0.0,313.5,100.0
CLT1536,56.4,0.0,56.4,100.0
CLT1628,8.7,0.0,8.7,100.0
CLT1398,42.75,0.0,42.75,100.0
CLT3600,20.150000000000002,0.0,20.150000000000002,100.0
CLT2834,13.400000000000002,0.0,13.400000000000002,100.0
CLT2680,65.0,1.0,66.0,98.48
CLT3955,25.15,0.0,25.15,100.0
CLT3993,400.0,0.0,400.0,100.0
CLT3005,8.8,0.0,8.8,100.0
CLT1488,0.75,0.0,0.75,100.0
CLT1507,8.3,0.0,8.3,100.0
CLT4043,17.15,0.0,17.15,100.0
CLT1204,23.7,0.0,23.7,100.0
CLT2117,15.0,0.0,15.0,100.0
CLT1078,68.0,0.0,68.0,100.0
CLT2871,35.5,0.0,35.5,100.0
CLT2599,10.5,0.0,10.5,100.0
CLT1725,42.5,0.0,42.5,100.0
CLT3502,13.0,0.0,13.0,100.0
CLT3415,70.0,0.0,70.0,100.0
CLT3199,8.9,0.0,8.9,100.0
CLT2440,264.25,0.0,264.25,100.0
CLT3198,76.75,0.0,76.75,100.0
CLT1288,37.129999999999995,0.0,37.129999999999995,100.0
CLT3726,26.25,0.0,26.25,100.0
CLT2760,11.15,0.0,11.15,100.0
CLT3440,35.5,0.0,35.5,100.0
CLT2552,21.5,0.0,21.5,100.0
CLT3466,13.15,0.0,13.15,100.0
CLT3426,0.85,0.0,0.85,100.0
CLT3129,13.899999999999999,0.0,13.899999999999999,100.0
CLT2380,106.25,0.0,106.25,100.0
CLT1119,39.75000000000001,0.0,39.75000000000001,100.0
CLT2827,1095.5,0.0,1095.5,100.0
CLT2219,0.25,0.0,0.25,100.0
CLT2202,9.5,0.0,9.5,100.0
CLT1397,78.25,0.0,78.25,100.0
CLT1066,5.0,0.0,5.0,100.0
CLT1002,64.25,0.0,64.25,100.0
CLT3903,68.75,0.0,68.75,100.0
CLT3069,4.5,0.0,4.5,100.0
CLT3101,22.0,0.0,22.0,100.0
CLT1942,35.75,0.0,35.75,100.0
CLT3206,1054.75,1.0,1055.75,99.91
CLT2639,2.35,0.0,2.35,100.0
CLT1061,11.889999999999999,0.0,11.889999999999999,100.0
CLT2591,19.75,0.0,19.75,100.0
CLT3756,531.5,0.0,531.5,100.0
CLT2145,10.8,0.0,10.8,100.0
CLT3830,89.25,0.0,89.25,100.0
CLT1076,46.75,0.0,46.75,100.0
CLT1671,172.5,0.0,172.5,100.0
CLT2010,16.35,0.0,16.35,100.0
CLT1092,8.95,0.0,8.95,100.0
CLT2096,4.3,0.0,4.3,100.0
CLT2257,417.25,0.0,417.25,100.0
CLT1890,25.75,0.0,25.75,100.0
CLT2781,17.0,0.0,17.0,100.0
CLT1116,165.25,0.0,165.25,100.0
CLT2041,0.5,0.0,0.5,100.0
CLT1408,1231.06,0.0,1231.06,100.0
CLT3115,5.95,0.0,5.95,100.0
CLT1405,17.0,0.0,17.0,100.0
CLT1143,34.0,0.0,34.0,100.0
CLT3127,36.85,0.0,36.85,100.0
CLT2201,20.4,0.0,20.4,100.0
CLT1585,51.50000000000001,0.0,51.50000000000001,100.0
CLT2938,13.5,0.0,13.5,100.0
CLT1693,26.0,0.0,26.0,100.0
CLT1393,111.25,0.0,111.25,100.0
CLT2709,97.05,0.0,97.05,100.0
CLT2778,822.9,0.0,822.9,100.0
CLT1231,6.75,0.0,6.75,100.0
CLT2955,12.1,0.0,12.1,100.0
CLT1553,16.65,0.0,16.65,100.0
CLT1594,1.25,0.0,1.25,100.0
CLT1273,13.65,0.0,13.65,100.0
CLT3858,45.0,0.0,45.0,0.0
CLT1226,22.450000000000003,0.0,22.450000000000003,100.0
CLT1752,23.75,0.0,23.75,100.0
CLT1303,59.15,0.0,59.15,100.0
CLT1505,163.0,0.0,163.0,100.0
CLT3836,105.5,0.0,105.5,100.0
CLT2032,0.25,0.0,0.25,100.0
CLT3829,14.0,0.0,14.0,100.0
CLT3485,362.25,0.0,362.25,100.0
CLT2772,3.0,0.0,3.0,100.0
CLT3044,360.35,0.0,360.35,100.0
CLT3588,33.5,0.0,33.5,100.0
CLT3297,2.25,0.0,2.25,100.0
CLT2679,6.65,0.0,6.65,100.0
CLT3022,7.75,0.0,7.75,100.0
CLT2926,5.85,0.0,5.85,100.0
CLT2292,7.050000000000001,0.0,7.050000000000001,100.0
CLT3926,18.849999999999998,0.0,18.849999999999998,100.0
CLT1998,77.0,0.0,77.0,100.0
CLT3227,16.5,0.0,16.5,100.0
CLT2259,76.15,0.0,76.15,100.0
CLT2204,18.4,0.0,18.4,100.0
CLT2083,49.75,0.0,49.75,100.0
CLT3940,10.0,0.0,10.0,100.0
CLT2569,24.5,0.0,24.5,100.0
CLT1688,3.0,0.0,3.0,100.0
CLT2862,491.55,0.0,491.55,100.0
CLT3409,69.5,0.0,69.5,100.0
CLT1564,9.1,0.0,9.1,100.0
CLT2766,34.25,0.0,34.25,100.0
CLT1976,70.0,0.0,70.0,100.0
CLT2950,55.0,0.0,55.0,100.0
CLT2416,35.25,0.0,35.25,100.0
CLT3429,65.5,0.0,65.5,100.0
CLT3240,22.0,0.0,22.0,100.0
CLT3400,56.3,0.0,56.3,100.0
CLT1817,207.75,0.0,207.75,100.0
CLT2596,50.75,0.0,50.75,100.0
CLT1106,66.75,0.0,66.75,100.0
CLT2214,730.4000000000001,0.0,730.4000000000001,100.0
CLT2896,10.899999999999999,0.0,10.899999999999999,100.0
CLT1713,24.1,0.0,24.1,100.0
CLT3665,1.5,0.0,1.5,100.0
CLT1951,32.75,0.0,32.75,100.0
CLT3699,46.0,0.0,46.0,100.0
CLT3233,13.4,0.0,13.4,100.0
CLT1372,8.9,0.0,8.9,100.0
CLT1070,26.5,0.0,26.5,100.0
CLT3039,32.75,0.0,32.75,100.0
CLT3512,2.65,0.0,2.65,100.0
CLT3451,2.0,0.0,2.0,100.0
CLT1021,363.0,0.0,363.0,100.0
CLT2529,12.8,0.0,12.8,100.0
CLT3074,172.6,0.0,172.6,100.0
CLT2112,62.25,0.0,62.25,100.0
CLT2910,9.5,0.0,9.5,100.0
CLT2884,0.5,0.0,0.5,100.0
CLT2109,983.55,0.0,983.55,100.0
CLT1024,2.35,0.0,2.35,100.0
CLT1015,3.75,0.0,3.75,100.0
CLT2916,6.199999999999999,0.0,6.199999999999999,100.0
CLT3590,8.75,0.0,8.75,100.0
CLT3857,79.25,0.0,79.25,100.0
CLT1317,9.55,0.0,9.55,100.0
CLT2986,96.5,0.0,96.5,100.0
CLT1537,60.5,0.0,60.5,0.0
CLT2132,15.1,0.0,15.1,100.0
CLT1739,0.6,0.0,0.6,100.0
CLT3262,7.65,0.0,7.65,100.0
CLT2748,86.25,0.0,86.25,100.0
CLT1640,38.75,0.0,38.75,100.0
CLT2499,1.5,0.0,1.5,100.0
CLT2839,8.5,0.0,8.5,100.0
CLT1186,3.75,0.0,3.75,100.0
CLT1163,44.5,0.0,44.5,100.0
CLT1485,91.5,0.0,91.5,100.0
CLT1064,0.25,0.0,0.25,100.0
CLT4042,6.199999999999999,0.0,6.199999999999999,100.0
CLT1014,1.0,0.0,1.0,100.0
CLT3488,60.5,0.0,60.5,100.0
CLT3582,2.5,0.0,2.5,100.0
CLT2400,1.25,0.0,1.25,100.0
CLT2618,86.5,0.0,86.5,100.0
CLT3773,112.5,0.0,112.5,100.0
CLT3276,412.1,0.0,412.1,100.0
CLT1697,7.25,0.0,7.25,100.0
CLT1109,27.1,0.0,27.1,100.0
CLT3992,33.5,0.0,33.5,100.0
CLT2053,72.5,0.0,72.5,100.0
CLT2009,2.0,0.0,2.0,100.0
CLT2542,64.25,0.0,64.25,100.0
CLT1580,4.25,0.0,4.25,100.0
CLT4039,10.0,0.0,10.0,100.0
CLT3366,113.19999999999999,0.0,113.19999999999999,100.0
CLT3150,7.4,0.0,7.4,100.0
CLT3361,7.3,0.0,7.3,100.0
CLT2359,1.75,0.0,1.75,100.0
CLT1808,39.9,0.0,39.9,100.0
CLT2682,65.5,0.0,65.5,100.0
CLT3553,663.0000000000007,0.0,663.0000000000007,100.0
CLT2362,32.5,0.0,32.5,100.0
CLT1652,304.75,0.0,304.75,100.0
CLT3061,80.69999999999999,0.0,80.69999999999999,100.0
CLT3436,4.800000000000001,0.0,4.800000000000001,100.0
CLT2007,135.75,0.0,135.75,100.0
CLT3177,0.95,0.0,0.95,100.0
CLT1827,11.15,0.0,11.15,100.0
CLT1055,146.8,0.0,146.8,100.0
CLT3311,327.6,0.0,327.6,100.0
CLT1026,12.2,0.0,12.2,100.0
CLT1596,4.8,0.0,4.8,100.0
CLT1668,12.8,0.0,12.8,100.0
CLT2006,123.5,0.0,123.5,100.0
CLT3018,126.5,0.0,126.5,100.0
CLT2040,30.5,0.0,30.5,100.0
CLT1726,29.5,0.0,29.5,100.0
CLT3017,29.25,0.0,29.25,100.0
CLT3167,84.75,0.0,84.75,100.0
CLT1036,119.75,0.0,119.75,100.0
CLT2348,122.75,0.0,122.75,100.0
CLT2994,361.00999999999993,0.0,361.00999999999993,100.0
CLT3084,69.0,0.0,69.0,100.0
CLT3100,45.5,0.0,45.5,100.0
CLT1904,9.25,0.0,9.25,100.0
CLT3468,18.0,0.0,18.0,100.0
CLT1367,101.35,0.0,101.35,100.0
CLT1190,5.5,0.0,5.5,100.0
CLT3452,2.5,0.0,2.5,100.0
CLT3855,51.15,0.0,51.15,100.0
CLT3172,25.75,0.0,25.75,100.0
CLT2571,72.5,0.0,72.5,100.0
CLT1295,10.5,0.0,10.5,100.0
CLT3390,37.25,0.0,37.25,100.0
CLT2050,4.5,0.0,4.5,100.0
CLT2811,21.5,0.0,21.5,100.0
CLT3092,49.0,0.0,49.0,100.0
CLT2670,217.36999999999995,0.0,217.36999999999995,100.0
CLT3269,9.55,0.0,9.55,100.0
CLT1149,161.25,0.0,161.25,100.0
CLT2280,928.5,0.0,928.5,100.0
CLT3801,2805.0,0.0,2805.0,100.0
CLT2786,37.25,0.0,37.25,100.0
CLT2782,22.4,0.0,22.4,100.0
CLT3010,98.11,0.0,98.11,100.0
CLT3931,8.5,0.0,8.5,100.0
CLT3750,22.0,0.0,22.0,100.0
CLT1249,228.9,0.0,228.9,100.0
CLT2696,64.5,0.0,64.5,100.0
CLT2013,12.25,0.0,12.25,100.0
CLT3920,206.33,0.0,206.33,100.0
CLT1954,13.0,0.0,13.0,100.0
CLT3868,14.15,0.0,14.15,100.0
CLT2072,42.5,0.0,42.5,100.0
CLT2312,0.7,0.0,0.7,100.0
CLT1762,60.88,0.0,60.88,100.0
CLT2376,44.5,0.0,44.5,100.0
CLT2580,1.25,0.0,1.25,100.0
CLT3569,25.0,0.0,25.0,100.0
CLT1203,0.5,0.0,0.5,100.0
CLT2161,37.0,0.0,37.0,100.0
CLT4024,8.75,0.0,8.75,100.0
CLT1637,70.75,0.0,70.75,100.0
CLT3945,46.55,0.0,46.55,100.0
CLT3845,4.5,0.0,4.5,100.0
CLT2298,2.5,0.0,2.5,100.0
CLT1717,715.5,0.0,715.5,100.0
CLT1872,14.0,0.0,14.0,100.0
CLT2741,236.0,0.0,236.0,100.0
CLT1080,15.700000000000001,0.0,15.700000000000001,100.0
CLT1561,67.25,0.0,67.25,100.0
CLT1328,2.1,0.0,2.1,100.0
CLT1563,11.75,0.0,11.75,100.0
CLT1191,32.5,0.0,32.5,100.0
CLT3419,65.9,0.0,65.9,100.0
CLT3977,6.0,0.0,6.0,100.0
CLT2404,35.25,0.0,35.25,100.0
CLT3183,10.75,0.0,10.75,100.0
CLT3568,22.5,0.0,22.5,100.0
CLT2456,34.75,0.0,34.75,100.0
CLT3112,38.0,0.0,38.0,100.0
CLT3838,241.5,0.0,241.5,100.0
CLT3138,25.15,0.0,25.15,100.0
CLT2547,13.3,0.0,13.3,100.0
CLT1214,16.0,0.0,16.0,100.0
CLT3922,49.75,0.0,49.75,100.0
CLT3704,51.0,5.949999999999999,56.95,89.55
CLT2351,150.75,0.0,150.75,100.0
CLT3179,28.449999999999996,0.0,28.449999999999996,100.0
CLT3025,50.5,0.0,50.5,100.0
CLT3271,0.25,0.0,0.25,100.0
CLT3513,3.0,0.0,3.0,100.0
CLT2251,2.15,0.0,2.15,100.0
CLT2928,160.0,0.0,160.0,100.0
CLT3299,33.5,0.0,33.5,100.0
CLT2617,27.75,0.0,27.75,100.0
CLT2091,33.0,0.0,33.0,100.0
CLT1338,7.5,0.0,7.5,100.0
CLT1627,79.5,0.0,79.5,100.0
CLT2976,55.0,0.0,55.0,100.0
CLT1532,76.0,0.0,76.0,100.0
CLT1566,104.75,0.0,104.75,100.0
CLT3462,230.25,0.0,230.25,100.0
CLT1037,33.5,0.0,33.5,100.0
CLT3777,26.0,0.0,26.0,100.0
CLT1365,206.1,0.0,206.1,100.0
CLT1167,355.5,0.0,355.5,100.0
CLT3771,13.75,0.0,13.75,100.0
CLT1786,543.2200000000001,0.0,543.2200000000001,100.0
CLT3786,224.0,0.0,224.0,100.0
CLT2554,1.75,0.0,1.75,100.0
CLT1316,313.25,0.0,313.25,100.0
CLT1057,103.4,0.0,103.4,100.0
CLT3996,141.1,0.0,141.1,100.0
CLT1422,0.35,0.0,0.35,100.0
CLT1452,11.0,0.0,11.0,100.0
CLT1428,27.1,0.0,27.1,100.0
CLT2561,12.45,0.0,12.45,100.0
CLT3821,55.70000000000001,0.0,55.70000000000001,100.0
CLT2915,8.0,0.0,8.0,100.0
CLT2134,21.0,0.0,21.0,100.0
CLT3527,102.25,0.0,102.25,100.0
CLT2344,7.9,0.0,7.9,100.0
CLT1920,99.5,0.0,99.5,100.0
CLT3045,16.5,0.0,16.5,100.0
CLT2256,6.95,0.0,6.95,100.0
CLT2659,21.85,0.0,21.85,100.0
CLT3012,12.0,0.0,12.0,100.0
CLT1915,6.0,0.0,6.0,100.0
CLT2199,14.0,0.0,14.0,100.0
CLT2488,1.25,0.0,1.25,100.0
CLT2192,3.0,0.0,3.0,100.0
CLT3170,98.25,0.0,98.25,100.0
CLT2334,1122.25,0.0,1122.25,100.0
CLT1763,1018.25,0.0,1018.25,100.0
CLT1396,43.0,0.0,43.0,100.0
CLT2378,66.5,0.0,66.5,100.0
CLT1094,398.1,0.0,398.1,100.0
CLT1056,174.5,0.0,174.5,100.0
CLT3223,14.0,0.0,14.0,100.0
CLT1353,0.25,0.0,0.25,100.0
CLT3695,236.0,0.0,236.0,100.0
CLT2667,3.0,0.0,3.0,100.0
CLT2559,132.25,0.0,132.25,100.0
CLT2959,1.25,0.0,1.25,100.0
CLT2461,7.0,0.0,7.0,100.0
CLT1810,6.25,0.0,6.25,100.0
CLT2321,1.5,0.0,1.5,100.0
CLT2865,53.5,0.0,53.5,100.0
CLT3362,6.3500000000000005,0.0,6.3500000000000005,100.0
CLT3303,3.0,0.0,3.0,100.0
CLT1926,42.5,0.0,42.5,100.0
CLT1245,3.75,0.0,3.75,100.0
CLT1152,19.15,0.0,19.15,100.0
CLT1924,7.25,0.0,7.25,100.0
CLT1423,31.25,0.0,31.25,100.0
CLT3334,176.5,0.0,176.5,100.0
CLT2757,16.4,0.0,16.4,100.0
CLT4033,820.5,0.0,820.5,100.0
CLT2931,419.0,0.0,419.0,100.0
CLT2810,15.8,0.0,15.8,0.0
CLT1809,22.35,0.0,22.35,100.0
CLT3193,1.25,0.0,1.25,100.0
CLT3186,21.0,0.0,21.0,100.0
CLT1940,40.55,0.0,40.55,100.0
CLT3905,0.15,0.0,0.15,100.0
CLT2913,46.5,0.0,46.5,100.0
CLT2621,17.0,0.0,17.0,100.0
CLT3035,127.55,0.0,127.55,100.0
CLT3832,13.1,0.0,13.1,100.0
CLT3225,179.25,0.0,179.25,100.0
CLT2758,3.2,0.0,3.2,100.0
CLT3505,27.0,0.0,27.0,100.0
CLT1816,4.0,0.0,4.0,100.0
CLT3828,0.5,0.0,0.5,100.0
CLT1654,2.25,0.0,2.25,100.0
CLT3949,5.0,0.0,5.0,100.0
CLT3696,38.5,0.0,38.5,100.0
CLT3614,349.40999999999997,0.0,349.40999999999997,100.0
CLT2443,340.0,0.0,340.0,100.0
CLT1335,198.81,0.0,198.81,100.0
CLT3052,118.5,0.0,118.5,100.0
CLT1446,3.25,0.0,3.25,100.0
CLT1946,3.35,0.0,3.35,100.0
CLT3827,1.1,0.0,1.1,100.0
CLT3314,2.25,0.0,2.25,100.0
CLT3991,0.3,0.0,0.3,100.0
CLT1918,8.0,0.0,8.0,100.0
CLT2614,1.25,0.0,1.25,100.0
CLT2564,7.5,0.0,7.5,100.0
CLT2904,3.7,0.0,3.7,100.0
CLT3185,28.0,0.0,28.0,100.0
CLT1895,2.0,0.0,2.0,100.0
CLT3874,11.0,0.0,11.0,100.0
CLT1065,8.5,0.0,8.5,100.0
CLT3772,3.6,0.0,3.6,100.0
CLT2408,15.0,0.0,15.0,100.0
CLT1300,0.25,0.0,0.25,100.0
CLT3154,0.25,0.0,0.25,100.0
CLT1883,0.5,0.0,0.5,100.0
CLT3002,2.0,0.0,2.0,100.0
CLT1230,0.25,0.0,0.25,100.0
CLT2294,0.75,0.0,0.75,100.0
CLT3703,13.15,0.0,13.15,100.0
CLT3844,4.15,0.0,4.15,100.0
CLT3672,164.5,0.0,164.5,100.0
CLT2874,5.25,0.0,5.25,100.0
CLT2076,9.0,0.0,9.0,100.0
CLT3349,14.75,0.0,14.75,100.0
CLT2397,0.75,0.0,0.75,100.0
CLT1150,1.25,0.0,1.25,100.0
CLT4005,0.25,0.0,0.25,100.0
CLT1783,5.9,0.0,5.9,100.0
CLT2933,47.2,0.0,47.2,100.0
CLT3645,69.75,0.0,69.75,100.0
CLT2253,2.1,0.0,2.1,100.0
CLT3120,0.75,0.0,0.75,100.0
CLT1661,19.25,0.0,19.25,100.0
CLT3070,14.800000000000002,0.0,14.800000000000002,100.0
CLT1495,146.40000000000003,0.0,146.40000000000003,100.0
CLT2930,48.0,0.0,48.0,100.0
CLT1885,2.25,0.0,2.25,100.0
CLT1542,9.45,0.0,9.45,100.0
CLT1578,0.25,0.0,0.25,100.0
CLT2392,4.0,0.0,4.0,100.0
CLT2101,2.6,0.0,2.6,100.0
CLT2475,17.0,0.0,17.0,100.0
CLT2167,17.75,0.0,17.75,100.0
CLT3189,2.5,0.0,2.5,100.0
CLT3274,10.0,0.0,10.0,100.0
CLT2181,0.75,0.0,0.75,100.0
CLT2067,3.5,0.0,3.5,100.0
CLT3854,90.0,0.0,90.0,100.0
CLT1600,0.75,0.0,0.75,100.0
CLT2859,0.75,0.0,0.75,100.0
CLT2108,1.5,0.0,1.5,100.0
CLT3336,4.5,0.0,4.5,100.0
CLT2532,0.75,0.0,0.75,100.0
CLT2854,16.0,0.0,16.0,100.0
CLT2411,56.55,0.0,56.55,100.0
CLT1131,92.5,0.0,92.5,100.0
CLT1503,16.25,0.0,16.25,100.0
CLT2127,1.25,0.0,1.25,100.0
CLT2645,0.75,0.0,0.75,100.0
CLT1724,15.25,0.0,15.25,100.0
CLT2361,6.0,0.0,6.0,100.0
CLT1171,49.25,0.0,49.25,100.0
CLT2508,46.0,0.0,46.0,100.0
CLT2213,0.75,0.0,0.75,100.0
CLT1028,3.35,0.0,3.35,100.0
CLT2602,5.75,0.0,5.75,100.0
CLT3459,64.6,0.0,64.6,100.0
CLT1577,0.5,0.0,0.5,100.0
CLT1952,51.95,0.0,51.95,100.0
CLT1889,1.25,0.0,1.25,100.0
CLT1099,8.0,0.0,8.0,100.0
CLT1530,16.75,0.0,16.75,100.0
CLT1728,2.15,0.0,2.15,100.0
CLT2232,1.5,0.0,1.5,100.0
CLT2660,4.0,0.0,4.0,100.0
CLT3638,23.0,0.0,23.0,100.0
CLT2382,0.5,0.0,0.5,100.0
CLT2963,3.4,0.0,3.4,100.0
CLT3766,6.0,0.0,6.0,100.0
CLT2318,2.1999999999999997,0.0,2.1999999999999997,100.0
CLT2678,0.25,0.0,0.25,0.0
CLT1601,17.6,0.0,17.6,100.0
CLT2249,87.19999999999997,0.0,87.19999999999997,100.0
CLT3728,22.900000000000002,0.0,22.900000000000002,100.0
CLT2780,63.649999999999984,0.0,63.649999999999984,100.0
CLT2460,0.25,0.0,0.25,100.0
CLT1681,1.5,0.0,1.5,100.0
CLT2864,0.75,0.0,0.75,100.0
